IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,HRV,Croatia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DNK,Denmark,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MKD,North Macedonia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SRB,Serbia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SVK,Slovakia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SVN,Slovenia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BGR,Bulgaria,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,COM,Comoros,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,COM,Comoros,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,COM,Comoros,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,HRV,Croatia,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DNK,Denmark,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DNK,Denmark,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DEU,Germany,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MNE,Montenegro,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ROU,Romania,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SVN,Slovenia,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.24,<0.10 [<0.01 – 0.24],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ALB,Albania,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ALB,Albania,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ALB,Albania,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,DZA,Algeria,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,DZA,Algeria,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,DZA,Algeria,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ARG,Argentina,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BEL,Belgium,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BEL,Belgium,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BEL,Belgium,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BGR,Bulgaria,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BGR,Bulgaria,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CHL,Chile,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CRI,Costa Rica,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,HRV,Croatia,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CUB,Cuba,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ECU,Ecuador,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,EST,Estonia,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,EST,Estonia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ETH,Ethiopia,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GEO,Georgia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DEU,Germany,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DEU,Germany,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GRC,Greece,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GRC,Greece,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,GTM,Guatemala,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,HND,Honduras,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,HND,Honduras,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,HND,Honduras,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISL,Iceland,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISL,Iceland,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IND,India,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IND,India,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IND,India,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,IDN,Indonesia,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,IDN,Indonesia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2024,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ITA,Italy,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ITA,Italy,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,LVA,Latvia,Year,2024,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-16T18:30:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2024,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-07-10T18:30:00.000Z
